time	V(vin)	V(vout)	V(n004)
4.101164599841370e-005	4.631122e+000	-1.449803e+000	3.797625e-001
4.103493799524150e-005	4.630708e+000	-1.449883e+000	3.808483e-001
4.117280399592128e-005	4.628254e+000	-1.450355e+000	3.872705e-001
4.131066999660105e-005	4.625792e+000	-1.450824e+000	3.936922e-001
4.144853599728083e-005	4.623322e+000	-1.451292e+000	4.001132e-001
4.158640199796061e-005	4.620844e+000	-1.451757e+000	4.065337e-001
4.172426799864039e-005	4.618358e+000	-1.452221e+000	4.129536e-001
4.186213399932016e-005	4.615865e+000	-1.452682e+000	4.193729e-001
4.199999999999994e-005	4.613364e+000	-1.453141e+000	4.257916e-001
4.222360316954651e-005	4.609291e+000	-1.453876e+000	4.361999e-001
4.257277816433223e-005	4.602889e+000	-1.455015e+000	4.524512e-001
4.292195315911794e-005	4.596438e+000	-1.456137e+000	4.686974e-001
4.327112815390365e-005	4.589937e+000	-1.457242e+000	4.849386e-001
4.362030314868936e-005	4.583386e+000	-1.458330e+000	5.011748e-001
4.396947814347506e-005	4.576786e+000	-1.459402e+000	5.174060e-001
4.431865313826077e-005	4.570135e+000	-1.460458e+000	5.336321e-001
4.466782813304648e-005	4.563436e+000	-1.461496e+000	5.498532e-001
4.514385268546839e-005	4.554222e+000	-1.462889e+000	5.719597e-001
4.561987723789031e-005	4.544917e+000	-1.464251e+000	5.940542e-001
4.609590179031222e-005	4.535521e+000	-1.465582e+000	6.161368e-001
4.657192634273413e-005	4.526034e+000	-1.466883e+000	6.382074e-001
4.704795089515604e-005	4.516456e+000	-1.468153e+000	6.602660e-001
4.752397544757796e-005	4.506787e+000	-1.469392e+000	6.823127e-001
4.799999999999987e-005	4.497026e+000	-1.470601e+000	7.043474e-001
4.843999999999986e-005	4.487924e+000	-1.471689e+000	7.247018e-001
4.887999999999984e-005	4.478745e+000	-1.472752e+000	7.450435e-001
4.931999999999983e-005	4.469489e+000	-1.473788e+000	7.653725e-001
4.975999999999982e-005	4.460156e+000	-1.474799e+000	7.856887e-001
5.019999999999981e-005	4.450746e+000	-1.475783e+000	8.059922e-001
5.063999999999980e-005	4.441260e+000	-1.476741e+000	8.262830e-001
5.107999999999979e-005	4.431697e+000	-1.477673e+000	8.465611e-001
5.200000999999992e-005	4.411456e+000	-1.479535e+000	8.889128e-001
5.200001021039413e-005	4.411456e+000	-1.479535e+000	8.889128e-001
5.200001063118210e-005	4.411456e+000	-1.479535e+000	8.889128e-001
5.200001147275847e-005	4.411456e+000	-1.479535e+000	8.889129e-001
5.200001315591079e-005	4.411456e+000	-1.479535e+000	8.889129e-001
5.200001652221542e-005	4.411456e+000	-1.479535e+000	8.889131e-001
5.200002000000032e-005	4.411456e+000	-1.479535e+000	8.889133e-001
5.200002031322849e-005	4.411456e+000	-1.479535e+000	8.889133e-001
5.200002093968441e-005	4.411456e+000	-1.479535e+000	8.889133e-001
5.200002219259625e-005	4.411456e+000	-1.479535e+000	8.889133e-001
5.200002469842036e-005	4.411456e+000	-1.479535e+000	8.889135e-001
5.200002971006857e-005	4.411456e+000	-1.479535e+000	8.889137e-001
5.200003973336500e-005	4.411455e+000	-1.479535e+000	8.889142e-001
5.200005977995786e-005	4.411455e+000	-1.479535e+000	8.889151e-001
5.200009848498229e-005	4.411454e+000	-1.479535e+000	8.889169e-001
5.200013459612327e-005	4.411453e+000	-1.479535e+000	8.889185e-001
5.200018805551904e-005	4.411452e+000	-1.479535e+000	8.889209e-001
5.200024815370024e-005	4.411451e+000	-1.479535e+000	8.889233e-001
5.200033748588642e-005	4.411448e+000	-1.479536e+000	8.889266e-001
5.200040443778141e-005	4.411447e+000	-1.479536e+000	8.889285e-001
5.200046981070289e-005	4.411446e+000	-1.479536e+000	8.889295e-001
5.200053950116289e-005	4.411444e+000	-1.479536e+000	8.889300e-001
5.200057384724443e-005	4.411443e+000	-1.479536e+000	8.889298e-001
5.200060276501755e-005	4.411443e+000	-1.479536e+000	8.889293e-001
5.200065616479347e-005	4.411442e+000	-1.479536e+000	8.889278e-001
5.200070443268402e-005	4.411440e+000	-1.479536e+000	8.889257e-001
5.200075048111081e-005	4.411439e+000	-1.479536e+000	8.889226e-001
5.200084257796439e-005	4.411438e+000	-1.479537e+000	8.889133e-001
5.200102677167156e-005	4.411433e+000	-1.479537e+000	8.888851e-001
5.200118025065629e-005	4.411430e+000	-1.479537e+000	8.888527e-001
5.200125579339718e-005	4.411428e+000	-1.479537e+000	8.888323e-001
5.200131814936046e-005	4.411427e+000	-1.479537e+000	8.888127e-001
5.200139402277435e-005	4.411425e+000	-1.479538e+000	8.887862e-001
5.200145000012211e-005	4.411424e+000	-1.479538e+000	8.887650e-001
5.200148296916106e-005	4.411423e+000	-1.479538e+000	8.887517e-001
5.200152258201833e-005	4.411422e+000	-1.479538e+000	8.887346e-001
5.200160180773242e-005	4.411421e+000	-1.479538e+000	8.886974e-001
5.200176025916105e-005	4.411417e+000	-1.479538e+000	8.886134e-001
5.200196093457831e-005	4.411413e+000	-1.479539e+000	8.884918e-001
5.200212974856627e-005	4.411409e+000	-1.479539e+000	8.883761e-001
5.200223494610879e-005	4.411407e+000	-1.479539e+000	8.882967e-001
5.200232183147704e-005	4.411405e+000	-1.479540e+000	8.882264e-001
5.200240580500179e-005	4.411403e+000	-1.479540e+000	8.881538e-001
5.200257375205086e-005	4.411399e+000	-1.479540e+000	8.879969e-001
5.200280827393627e-005	4.411394e+000	-1.479540e+000	8.877568e-001
5.200305853064616e-005	4.411388e+000	-1.479541e+000	8.874717e-001
5.200336977247621e-005	4.411381e+000	-1.479542e+000	8.870751e-001
5.200370514893415e-005	4.411374e+000	-1.479542e+000	8.865952e-001
5.200414248193470e-005	4.411364e+000	-1.479543e+000	8.858892e-001
5.200464332023045e-005	4.411353e+000	-1.479544e+000	8.849682e-001
5.200535156397491e-005	4.411337e+000	-1.479545e+000	8.834656e-001
5.200625386223750e-005	4.411317e+000	-1.479547e+000	8.811998e-001
5.200779179364993e-005	4.411283e+000	-1.479550e+000	8.764611e-001
5.201027612186790e-005	4.411228e+000	-1.479555e+000	8.665542e-001
5.201524477830340e-005	4.411118e+000	-1.479565e+000	8.395143e-001
5.202518209117442e-005	4.410897e+000	-1.479584e+000	7.682459e-001
5.203545748912013e-005	4.410669e+000	-1.479604e+000	6.768587e-001
5.204900178428428e-005	4.410369e+000	-1.479631e+000	5.391462e-001
5.206202099186782e-005	4.410079e+000	-1.479656e+000	4.025780e-001
5.207772914864834e-005	4.409731e+000	-1.479687e+000	2.475956e-001
5.209213493014356e-005	4.409411e+000	-1.479715e+000	1.272388e-001
5.210773625598415e-005	4.409064e+000	-1.479745e+000	2.787945e-002
5.212227701852350e-005	4.408741e+000	-1.479774e+000	-3.502896e-002
5.213745909600671e-005	4.408403e+000	-1.479803e+000	-7.295865e-002
5.215246878801467e-005	4.408070e+000	-1.479832e+000	-8.918232e-002
5.216782440192573e-005	4.407728e+000	-1.479862e+000	-9.088104e-002
5.217897598231358e-005	4.407480e+000	-1.479884e+000	-8.561137e-002
5.219138154009990e-005	4.407204e+000	-1.479908e+000	-7.591808e-002
5.220295869430179e-005	4.406946e+000	-1.479930e+000	-6.559759e-002
5.221612830283006e-005	4.406653e+000	-1.479955e+000	-5.382108e-002
5.222921458806953e-005	4.406362e+000	-1.479981e+000	-4.314654e-002
5.224380392914244e-005	4.406036e+000	-1.480009e+000	-3.307631e-002
5.225850235478355e-005	4.405709e+000	-1.480037e+000	-2.509563e-002
5.227499097465015e-005	4.405342e+000	-1.480069e+000	-1.859040e-002
5.229318515369199e-005	4.404936e+000	-1.480104e+000	-1.372238e-002
5.231019148072566e-005	4.404557e+000	-1.480137e+000	-1.077346e-002
5.232291610190402e-005	4.404273e+000	-1.480161e+000	-9.356026e-003
5.233595615740123e-005	4.403982e+000	-1.480186e+000	-8.377101e-003
5.234877196740083e-005	4.403696e+000	-1.480210e+000	-7.669640e-003
5.236280914245987e-005	4.403383e+000	-1.480237e+000	-7.054999e-003
5.237627617583332e-005	4.403082e+000	-1.480263e+000	-6.540884e-003
5.239196691372459e-005	4.402732e+000	-1.480293e+000	-5.976966e-003
5.240862355427580e-005	4.402359e+000	-1.480325e+000	-5.387329e-003
5.242941902412453e-005	4.401895e+000	-1.480364e+000	-4.662493e-003
5.245487909443392e-005	4.401326e+000	-1.480413e+000	-3.830707e-003
5.249219670614563e-005	4.400491e+000	-1.480483e+000	-2.783860e-003
5.253348204084084e-005	4.399567e+000	-1.480561e+000	-1.890057e-003
5.257379240269748e-005	4.398664e+000	-1.480637e+000	-1.268441e-003
5.260129844723502e-005	4.398048e+000	-1.480689e+000	-9.735313e-004
5.263117177277139e-005	4.397378e+000	-1.480745e+000	-7.457001e-004
5.266511049795532e-005	4.396616e+000	-1.480809e+000	-5.536958e-004
5.270494020089174e-005	4.395722e+000	-1.480883e+000	-3.901322e-004
5.275208192791810e-005	4.394663e+000	-1.480971e+000	-2.558738e-004
5.280924167648353e-005	4.393378e+000	-1.481077e+000	-1.506769e-004
5.287563426181795e-005	4.391883e+000	-1.481199e+000	-7.833773e-005
5.295129776536345e-005	4.390178e+000	-1.481338e+000	-3.193489e-005
5.300000000000010e-005	4.389079e+000	-1.481427e+000	-1.376535e-005
5.300875345797245e-005	4.388882e+000	-1.481443e+000	-1.190461e-005
5.302626037391716e-005	4.388486e+000	-1.481475e+000	-8.556430e-006
5.313486324716139e-005	4.386031e+000	-1.481671e+000	1.992090e-008
5.324346612040560e-005	4.383572e+000	-1.481866e+000	6.748574e-006
5.335206899364983e-005	4.381108e+000	-1.482059e+000	1.162953e-005
5.346067186689406e-005	4.378639e+000	-1.482251e+000	1.466279e-005
5.356927474013828e-005	4.376166e+000	-1.482441e+000	1.584835e-005
5.367787761338250e-005	4.373689e+000	-1.482629e+000	1.518621e-005
5.378648048662673e-005	4.371206e+000	-1.482816e+000	1.267638e-005
5.399999999999980e-005	4.366313e+000	-1.483182e+000	1.266935e-005
5.404781679183837e-005	4.365214e+000	-1.483262e+000	1.266956e-005
5.414345037551551e-005	4.363015e+000	-1.483421e+000	1.266921e-005
5.472796162119117e-005	4.349494e+000	-1.484371e+000	1.266357e-005
5.531247286686683e-005	4.335842e+000	-1.485274e+000	1.265791e-005
5.589698411254248e-005	4.322060e+000	-1.486129e+000	1.265222e-005
5.648149535821814e-005	4.308146e+000	-1.486938e+000	1.264649e-005
5.706600660389380e-005	4.294101e+000	-1.487699e+000	1.264074e-005
5.765051784956945e-005	4.279926e+000	-1.488412e+000	1.263495e-005
5.823502909524511e-005	4.265619e+000	-1.489079e+000	1.262913e-005
5.866431065306719e-005	4.255030e+000	-1.489538e+000	1.262485e-005
5.909359221088929e-005	4.244372e+000	-1.489972e+000	1.262056e-005
5.952287376871137e-005	4.233645e+000	-1.490380e+000	1.261625e-005
5.995215532653347e-005	4.222848e+000	-1.490762e+000	1.261193e-005
6.038143688435555e-005	4.211982e+000	-1.491119e+000	1.260760e-005
6.081071844217765e-005	4.201046e+000	-1.491450e+000	1.260325e-005
6.123999999999973e-005	4.190042e+000	-1.491755e+000	1.259889e-005
6.169828571428579e-005	4.178218e+000	-1.492053e+000	1.259423e-005
6.215657142857184e-005	4.166317e+000	-1.492322e+000	1.258954e-005
6.261485714285789e-005	4.154338e+000	-1.492561e+000	1.258484e-005
6.307314285714395e-005	4.142283e+000	-1.492770e+000	1.258013e-005
6.353142857143000e-005	4.130149e+000	-1.492950e+000	1.257540e-005
6.398971428571605e-005	4.117939e+000	-1.493100e+000	1.257066e-005
6.444800000000210e-005	4.105650e+000	-1.493220e+000	1.256590e-005
6.539542858944737e-005	4.080000e+000	-1.493379e+000	1.255601e-005
6.634285717889265e-005	4.054030e+000	-1.493413e+000	1.254606e-005
6.729028576833792e-005	4.027740e+000	-1.493321e+000	1.253605e-005
6.823771435778319e-005	4.001129e+000	-1.493103e+000	1.252597e-005
6.918514294722847e-005	3.974199e+000	-1.492759e+000	1.251583e-005
7.013257153667374e-005	3.946948e+000	-1.492289e+000	1.250562e-005
7.108000012611901e-005	3.919378e+000	-1.491693e+000	1.249534e-005
7.209540234673673e-005	3.889481e+000	-1.490915e+000	1.248426e-005
7.311080456735444e-005	3.859235e+000	-1.489992e+000	1.247310e-005
7.412620678797216e-005	3.828640e+000	-1.488926e+000	1.246187e-005
7.514160900858989e-005	3.797695e+000	-1.487715e+000	1.245057e-005
7.615701122920761e-005	3.766402e+000	-1.486361e+000	1.243919e-005
7.717241344982532e-005	3.734759e+000	-1.484863e+000	1.242773e-005
7.818781567044304e-005	3.702767e+000	-1.483221e+000	1.241621e-005
7.999999999999978e-005	3.644843e+000	-1.479935e+000	1.239545e-005
8.000000051841972e-005	3.644843e+000	-1.479935e+000	1.239545e-005
8.000000155525960e-005	3.644843e+000	-1.479935e+000	1.239545e-005
8.000000362893981e-005	3.644843e+000	-1.479935e+000	1.239545e-005
8.000000777629978e-005	3.644843e+000	-1.479935e+000	1.239545e-005
8.000001000000017e-005	3.644843e+000	-1.479935e+000	1.239545e-005
8.000001013439397e-005	3.644843e+000	-1.479935e+000	1.239545e-005
8.000001040318156e-005	3.644843e+000	-1.479935e+000	1.239545e-005
8.000001094075676e-005	3.644843e+000	-1.479935e+000	1.239545e-005
8.000001201590758e-005	3.644843e+000	-1.479935e+000	1.239545e-005
8.000001416620921e-005	3.644843e+000	-1.479935e+000	1.239545e-005
8.000001846681206e-005	3.644843e+000	-1.479935e+000	1.239545e-005
8.000002706801818e-005	3.644842e+000	-1.479935e+000	1.239545e-005
8.000003984753173e-005	3.644842e+000	-1.479935e+000	1.239547e-005
8.000005396876413e-005	3.644841e+000	-1.479935e+000	1.239552e-005
8.000006329177091e-005	3.644841e+000	-1.479935e+000	1.239560e-005
8.000007244485371e-005	3.644841e+000	-1.479935e+000	1.239574e-005
8.000008131760260e-005	3.644840e+000	-1.479935e+000	1.239600e-005
8.000009906310038e-005	3.644840e+000	-1.479935e+000	1.239708e-005
8.000011962380456e-005	3.644839e+000	-1.479934e+000	1.239971e-005
8.000014427767899e-005	3.644839e+000	-1.479934e+000	1.240641e-005
8.000017227054092e-005	3.644838e+000	-1.479934e+000	1.242411e-005
8.000021499656937e-005	3.644836e+000	-1.479934e+000	1.248758e-005
8.000026746907488e-005	3.644835e+000	-1.479934e+000	1.262880e-005
8.000028724202595e-005	3.644834e+000	-1.479934e+000	1.271247e-005
8.000030362259906e-005	3.644833e+000	-1.479934e+000	1.280780e-005
8.000032030979149e-005	3.644833e+000	-1.479934e+000	1.292779e-005
8.000033752636948e-005	3.644832e+000	-1.479934e+000	1.307885e-005
8.000035753581930e-005	3.644832e+000	-1.479934e+000	1.330410e-005
8.000039755471852e-005	3.644830e+000	-1.479934e+000	1.392117e-005
8.000045536443604e-005	3.644829e+000	-1.479934e+000	1.516695e-005
8.000051327771698e-005	3.644827e+000	-1.479934e+000	1.696951e-005
8.000060838409548e-005	3.644824e+000	-1.479934e+000	2.106613e-005
8.000070804952027e-005	3.644820e+000	-1.479933e+000	2.653272e-005
8.000078891520551e-005	3.644818e+000	-1.479933e+000	3.178806e-005
8.000086350709720e-005	3.644815e+000	-1.479933e+000	3.712192e-005
8.000094377358510e-005	3.644813e+000	-1.479933e+000	4.308332e-005
8.000101721971145e-005	3.644810e+000	-1.479933e+000	4.849710e-005
8.000111056575415e-005	3.644807e+000	-1.479933e+000	5.491709e-005
8.000125273412758e-005	3.644803e+000	-1.479932e+000	6.323412e-005
8.000140522461180e-005	3.644798e+000	-1.479932e+000	6.962701e-005
8.000157388199022e-005	3.644792e+000	-1.479932e+000	7.309890e-005
8.000173485599475e-005	3.644787e+000	-1.479931e+000	7.267678e-005
8.000191535139289e-005	3.644781e+000	-1.479931e+000	6.826886e-005
8.000210046769322e-005	3.644775e+000	-1.479931e+000	6.065677e-005
8.000228516927884e-005	3.644769e+000	-1.479930e+000	5.136999e-005
8.000247223243634e-005	3.644763e+000	-1.479930e+000	4.215110e-005
8.000266083506855e-005	3.644757e+000	-1.479930e+000	3.590002e-005
8.000293705554256e-005	3.644748e+000	-1.479929e+000	3.697535e-005
8.000325552227038e-005	3.644738e+000	-1.479928e+000	6.137812e-005
8.000368539757413e-005	3.644724e+000	-1.479928e+000	1.472092e-004
8.000419294704533e-005	3.644708e+000	-1.479927e+000	3.444520e-004
8.000482889864791e-005	3.644687e+000	-1.479925e+000	7.576782e-004
8.000556737895043e-005	3.644664e+000	-1.479924e+000	1.488230e-003
8.000654261651778e-005	3.644632e+000	-1.479922e+000	2.918484e-003
8.000827268633002e-005	3.644576e+000	-1.479919e+000	6.493218e-003
8.001017984791839e-005	3.644515e+000	-1.479915e+000	1.184906e-002
8.001262948025781e-005	3.644436e+000	-1.479910e+000	2.083354e-002
8.001535279096323e-005	3.644348e+000	-1.479905e+000	3.342085e-002
8.001916150877095e-005	3.644225e+000	-1.479897e+000	5.509465e-002
8.002401375990656e-005	3.644068e+000	-1.479888e+000	8.866464e-002
8.003176284956948e-005	3.643818e+000	-1.479873e+000	1.532067e-001
8.004351649034151e-005	3.643439e+000	-1.479850e+000	2.677347e-001
8.005827483234139e-005	3.642963e+000	-1.479821e+000	4.295532e-001
8.007407218395702e-005	3.642453e+000	-1.479791e+000	6.165850e-001
8.008982458300321e-005	3.641944e+000	-1.479760e+000	8.113266e-001
8.010519490284952e-005	3.641448e+000	-1.479730e+000	1.005569e+000
8.012043655934503e-005	3.640956e+000	-1.479700e+000	1.200161e+000
8.013626312689632e-005	3.640445e+000	-1.479669e+000	1.401479e+000
8.015461982470180e-005	3.639852e+000	-1.479633e+000	1.628831e+000
8.016641942169746e-005	3.639470e+000	-1.479610e+000	1.765434e+000
8.017717485949783e-005	3.639123e+000	-1.479589e+000	1.875997e+000
8.018901540361462e-005	3.638740e+000	-1.479566e+000	1.979026e+000
8.020081087139943e-005	3.638359e+000	-1.479542e+000	2.060527e+000
8.021350678786687e-005	3.637948e+000	-1.479517e+000	2.124638e+000
8.022643146947395e-005	3.637531e+000	-1.479492e+000	2.167423e+000
8.024008848604800e-005	3.637089e+000	-1.479465e+000	2.192230e+000
8.025388328779075e-005	3.636643e+000	-1.479438e+000	2.201401e+000
8.026827498854201e-005	3.636177e+000	-1.479409e+000	2.199777e+000
8.027993466150568e-005	3.635800e+000	-1.479386e+000	2.193245e+000
8.029171429278998e-005	3.635419e+000	-1.479363e+000	2.184192e+000
8.030419680099066e-005	3.635015e+000	-1.479338e+000	2.174136e+000
8.031682448244237e-005	3.634607e+000	-1.479313e+000	2.164774e+000
8.033021470549209e-005	3.634173e+000	-1.479287e+000	2.156547e+000
8.034370517826135e-005	3.633737e+000	-1.479260e+000	2.150369e+000
8.035776248897352e-005	3.633281e+000	-1.479232e+000	2.146163e+000
8.037199942514646e-005	3.632821e+000	-1.479204e+000	2.143912e+000
8.038700078047715e-005	3.632335e+000	-1.479174e+000	2.143295e+000
8.040666168770885e-005	3.631698e+000	-1.479135e+000	2.144079e+000
8.042115049280074e-005	3.631229e+000	-1.479106e+000	2.145325e+000
8.043468721154754e-005	3.630790e+000	-1.479079e+000	2.146767e+000
8.045012417896326e-005	3.630290e+000	-1.479048e+000	2.148418e+000
8.046512583586869e-005	3.629804e+000	-1.479018e+000	2.149884e+000
8.048204686972923e-005	3.629256e+000	-1.478984e+000	2.151300e+000
8.051968059054641e-005	3.628035e+000	-1.478908e+000	2.153590e+000
8.059007253949282e-005	3.625752e+000	-1.478766e+000	2.156426e+000
8.089697492862482e-005	3.615778e+000	-1.478139e+000	2.169176e+000
8.099999999999991e-005	3.612423e+000	-1.477926e+000	2.173503e+000
8.101274245673812e-005	3.612008e+000	-1.477899e+000	2.174039e+000
8.103822737021453e-005	3.611177e+000	-1.477846e+000	2.175110e+000
8.160419488875531e-005	3.592678e+000	-1.476644e+000	2.198856e+000
8.217016240729609e-005	3.574078e+000	-1.475397e+000	2.222538e+000
8.273612992583687e-005	3.555377e+000	-1.474107e+000	2.246155e+000
8.330209744437766e-005	3.536575e+000	-1.472773e+000	2.269707e+000
8.386806496291844e-005	3.517672e+000	-1.471395e+000	2.293194e+000
8.443403248145923e-005	3.498669e+000	-1.469973e+000	2.316616e+000
8.500000000000001e-005	3.479564e+000	-1.468507e+000	2.339974e+000
8.600000142857144e-005	3.445561e+000	-1.465806e+000	2.381081e+000
8.700000285714287e-005	3.411259e+000	-1.462969e+000	2.421965e+000
8.800000428571431e-005	3.376660e+000	-1.459996e+000	2.462626e+000
8.900000571428573e-005	3.341762e+000	-1.456887e+000	2.503062e+000
9.000000714285717e-005	3.306566e+000	-1.453643e+000	2.543276e+000
9.100000857142860e-005	3.271072e+000	-1.450263e+000	2.583265e+000
9.200001000000003e-005	3.235280e+000	-1.446747e+000	2.623031e+000
9.200001021039423e-005	3.235280e+000	-1.446747e+000	2.623031e+000
9.200001063118220e-005	3.235279e+000	-1.446747e+000	2.623031e+000
9.200001147275858e-005	3.235279e+000	-1.446747e+000	2.623031e+000
9.200001315591089e-005	3.235279e+000	-1.446747e+000	2.623031e+000
9.200001652221552e-005	3.235279e+000	-1.446746e+000	2.623031e+000
9.200002000000042e-005	3.235279e+000	-1.446746e+000	2.623031e+000
9.200002031322860e-005	3.235279e+000	-1.446746e+000	2.623031e+000
9.200002093968452e-005	3.235279e+000	-1.446746e+000	2.623031e+000
9.200002219259635e-005	3.235279e+000	-1.446746e+000	2.623031e+000
9.200002469842003e-005	3.235279e+000	-1.446746e+000	2.623031e+000
